Draw,Date,Winning Number 1,2,3,4,5,6,Additional Number,From Last,Low,High,Odd,Even, 1-10, 11-20,21-30,31-40,41-50,Division 1 Winners,Division 1 Prize,Division 2 Winners,Division 2 Prize,Division 3 Winners,Division 3 Prize,Division 4 Winners,Division 4 Prize,Division 5 Winners,Division 5 Prize,Division 6 Winners,Division 6 Prize,Division 7 Winners,Division 7 Prize
3674,1/7/2021,4,5,9,17,31,34,8,31,4,2,4,2,3,1,0,2,0,1,2852539,7,48993,162,1456,573,225,8392,50,17221,25,149274,10
3675,5/7/2021,8,14,20,28,29,36,18,,3,3,1,5,1,2,2,1,0,0,0,5,51159,123,1430,359,268,6088,50,9515,25,105165,10
3676,8/7/2021,7,9,15,20,23,40,2,20,5,1,4,2,2,2,1,1,0,1,2841196,8,42795,198,1189,737,175,10404,50,16261,25,171425,10
3677,12/7/2021,18,19,23,24,38,45,27,23,4,2,3,3,0,2,2,1,1,0,0,4,64547,77,2306,203,477,4735,50,6380,25,91193,10
3678,15/7/2021,3,5,9,14,23,26,20,23,5,1,4,2,3,1,2,0,0,0,0,4,795711,289,810,658,194,12696,50,15089,25,187995,10
3679,19/7/2021,4,10,21,33,42,44,19,,3,3,2,4,2,0,1,1,2,1,1253392,3,87958,89,2039,246,403,4965,50,7814,25,95411,10
3680,22/7/2021,1,21,26,38,44,45,17,"21,44",2,4,3,3,1,0,2,1,2,0,0,3,80708,56,2973,169,538,3667,50,5693,25,72787,10
3681,26/7/2021,3,8,30,34,39,46,44,,2,4,2,4,2,0,1,2,1,0,0,5,618075,122,1902,264,480,6111,50,7412,25,124638,10
3682,29/7/2021,1,7,22,33,40,48,10,,3,3,3,3,2,0,1,2,1,0,0,2,122408,74,2275,262,351,4680,50,7837,25,88169,10
3683,2/8/2021,12,16,23,26,33,44,10,33,3,3,2,4,0,2,2,1,1,1,2821901,6,58212,152,1580,425,309,7199,50,10889,25,129327,10
3684,5/8/2021,3,17,19,23,32,38,7,23,4,2,4,2,1,2,1,2,0,1,1170107,4,61585,117,1448,335,276,5664,50,10214,25,98229,10
3685,9/8/2021,15,24,33,34,36,40,18,,2,4,2,4,0,1,1,4,0,1,1260804,6,44239,90,2028,217,459,4643,50,6792,25,86919,10
3686,12/8/2021,2,20,25,29,32,49,36,,2,4,3,3,1,1,2,1,1,0,0,4,61899,90,1892,187,497,5160,50,5628,25,94609,10
3687,16/8/2021,10,21,28,31,37,38,6,,2,4,3,3,1,0,2,3,0,0,0,4,803281,140,1740,444,300,7015,50,11185,25,131410,10
3688,19/8/2021,1,3,9,39,40,47,29,,3,3,5,1,3,0,0,2,1,0,0,1,240390,82,2016,245,368,5499,50,7407,25,97866,10
3689,23/8/2021,5,17,26,27,31,48,4,,2,4,4,2,1,1,2,1,1,0,0,2,1566646,148,1609,363,358,7359,50,10785,25,136676,10
3690,26/8/2021,5,18,24,37,38,49,35,5,3,3,3,3,1,1,1,2,1,0,0,0,0,87,1892,175,513,4043,50,5493,25,80576,10
3691,30/8/2021,19,23,24,27,36,37,17,"24,37",3,3,4,2,0,1,3,2,0,2,1437544,5,121057,125,2013,341,403,7439,50,11316,25,134571,10
3692,2/9/2021,3,4,6,10,19,42,34,19,5,1,2,4,4,1,0,0,1,1,1118709,1,235518,148,1095,238,372,7333,50,6332,25,121898,10
3693,6/9/2021,1,15,31,32,33,44,20,,2,4,4,2,1,1,0,3,1,1,1213578,1,255491,82,2143,202,475,5126,50,6603,25,92043,10
3694,9/9/2021,5,19,30,33,37,42,38,33,2,4,4,2,1,1,1,2,1,0,0,1,243010,64,2611,193,473,4449,50,5867,25,83213,10
3695,13/9/2021,6,25,26,41,42,44,37,42,1,5,2,4,1,0,2,0,3,1,2770889,2,170168,101,2317,235,544,5810,50,7499,25,114428,10
3696,16/9/2021,9,10,15,30,38,48,2,,3,3,2,4,2,1,1,1,1,0,0,1,236648,69,2358,257,346,5509,50,8102,25,103275,10
3697,20/9/2021,3,6,10,16,33,49,1,10,4,2,3,3,3,1,0,1,1,0,0,2,169765,129,1810,512,249,7400,50,14268,25,139019,10
3698,23/9/2021,9,35,41,42,43,44,29,,1,5,4,2,1,0,0,1,4,2,2658290,1,543104,254,1471,578,353,10763,50,13497,25,183584,10
3699,27/9/2021,20,28,33,38,40,44,49,44,1,5,1,5,0,1,1,3,1,0,0,1,241919,60,2772,135,672,4068,50,5144,25,81524,10
3700,30/9/2021,5,8,14,26,30,44,47,44,3,3,1,5,2,1,2,0,1,1,2691213,2,162327,159,1404,320,381,8610,50,8227,25,152557,10
3701,4/10/2021,10,14,28,30,35,40,6,"14,30",2,4,1,5,1,1,2,2,0,1,1187156,3,83310,99,1736,266,353,5204,50,7728,25,92549,10
3702,7/10/2021,1,27,28,39,40,49,33,"28,40",1,5,4,2,1,0,2,2,1,0,0,3,79941,87,1896,149,604,3723,50,4978,25,73922,10
3703,11/10/2021,10,26,27,36,37,43,42,27,1,5,3,3,1,0,2,2,1,0,0,3,112326,122,1899,283,447,6278,50,8379,25,117929,10
3704,14/10/2021,10,15,16,24,45,47,19,10,4,2,3,3,1,2,1,0,2,0,0,1,542769,200,1866,537,380,10193,50,15011,25,194075,10
3705,18/10/2021,5,23,24,27,44,49,26,24,3,3,4,2,1,0,3,0,2,2,5311505,13,85912,433,1774,1172,358,23344,50,32714,25,435069,10
3706,21/10/2021,7,22,23,25,42,43,18,23,3,3,4,2,1,0,3,0,2,0,0,0,0,97,1618,222,386,4758,50,6356,25,86642,10
3707,25/10/2021,4,18,24,40,43,47,48,43,3,3,2,4,1,1,1,1,2,0,0,1,591737,110,2273,308,443,6344,50,8744,25,121688,10
3708,28/10/2021,3,20,27,34,35,46,37,,2,4,3,3,1,1,1,2,1,0,0,4,137526,231,1638,442,467,10409,50,13406,25,195098,10
3709,1/11/2021,7,15,22,24,26,37,9,,4,2,3,3,1,1,3,1,0,2,5442802,8,143734,487,1624,1379,313,24584,50,39394,25,442317,10
3710,4/11/2021,7,18,22,36,44,45,30,"7,22",3,3,2,4,1,1,1,1,2,0,0,0,0,74,2291,165,561,4727,50,5881,25,85625,10
3711,8/11/2021,7,8,20,31,35,41,3,7,3,3,4,2,2,1,0,2,1,0,0,3,208239,141,1845,452,314,8018,50,13096,25,150381,10
3712,11/11/2021,5,7,12,35,48,49,2,"7,35",3,3,4,2,2,1,0,1,2,0,0,5,105254,255,1419,558,354,11483,50,17055,25,208448,10
3713,15/11/2021,23,27,31,34,43,48,1,48,1,5,4,2,0,0,2,2,2,3,3612023,9,125589,471,1650,1090,389,22514,50,30093,25,405250,10
3714,18/11/2021,1,10,39,43,45,48,14,"43,48",2,4,4,2,2,0,0,1,3,0,0,3,78667,80,2029,188,471,3601,50,5278,25,73433,10
3715,22/11/2021,1,3,16,20,35,41,5,1,4,2,4,2,2,2,0,1,1,1,2819063,5,71498,135,1821,461,291,6901,50,13117,25,129009,10
3716,25/11/2021,6,20,27,32,40,44,4,20,2,4,1,5,1,1,1,2,1,2,562221,2,118363,85,1915,250,356,4148,50,6857,25,79308,10
3717,29/11/2021,1,7,12,26,28,32,21,32,3,3,2,4,2,1,2,1,0,0,0,3,83354,124,1387,408,230,7062,50,10918,25,116758,10
3718,2/12/2021,6,12,22,23,40,49,25,12,4,2,2,4,1,1,2,1,1,0,0,2,156894,96,2248,321,367,6364,50,9236,25,124189,10
3719,6/12/2021,7,16,33,37,42,43,48,,2,4,4,2,1,1,0,2,2,2,2636860,2,273205,198,1898,495,414,10488,50,13937,25,198163,10
3720,9/12/2021,1,17,30,31,42,43,46,"42,43",2,4,4,2,1,1,1,1,2,1,1131910,2,119149,90,1821,167,536,4036,50,4611,25,77536,10
3721,13/12/2021,5,18,19,23,40,49,20,,4,2,4,2,1,2,1,1,1,1,1171190,4,61642,107,1585,271,342,5282,50,7880,25,98244,10
3722,16/12/2021,6,26,27,37,40,43,49,40,1,5,3,3,1,0,2,2,1,0,0,3,77843,72,2230,185,474,4258,50,4938,25,81139,10
3723,20/12/2021,4,5,16,18,24,34,27,,5,1,1,5,2,2,1,1,0,0,0,5,68577,176,1340,342,376,7748,50,10480,25,138973,10
3724,23/12/2021,1,21,35,39,44,45,42,,2,4,5,1,1,0,1,2,2,1,5123553,2,251116,173,1996,370,510,9751,50,12332,25,177425,10
3725,27/12/2021,3,9,13,23,24,44,7,44,5,1,4,2,2,1,2,0,1,1,1185706,2,124812,122,1407,390,241,6300,50,11817,25,111327,10
3726,30/12/2021,4,7,12,13,21,35,29,13,5,1,4,2,2,2,1,1,0,0,0,3,82021,150,1128,345,268,7493,50,9279,25,123300,10
3727,3/1/2022,6,12,20,33,46,47,49,12,3,3,2,4,1,2,0,1,2,1,2919972,3,122890,156,1625,323,429,7114,50,9046,25,138644,10
3728,7/1/2022,3,8,11,20,44,49,32,20,4,2,3,3,2,2,0,0,2,0,0,11,91600,371,1868,1060,357,23143,50,28611,25,425620,10
3729,10/1/2022,8,11,17,21,30,44,48,"8,11,44",4,2,3,3,1,2,2,0,1,2,5356938,14,85925,575,1439,1392,325,29819,50,35336,25,517225,10
3730,13/1/2022,3,6,18,20,26,35,34,,4,2,2,4,2,2,1,1,0,1,1222451,1,257358,119,1487,200,483,6641,50,6137,25,114953,10
3731,17/1/2022,4,13,26,31,33,35,29,"26,35",2,4,4,2,1,1,1,3,0,1,1350206,2,142127,120,1629,267,400,5603,50,7667,25,104575,10
3732,21/1/2022,2,4,11,13,28,38,49,"4,13",4,2,2,4,2,2,1,1,0,2,2576642,13,83454,542,1377,1121,363,26065,50,29592,25,459376,10
3733,24/1/2022,1,8,10,31,32,38,39,38,3,3,2,4,3,0,0,3,0,1,1204831,1,253649,156,1118,246,387,6622,50,6633,25,115576,10
3734,27/1/2022,7,21,27,30,32,34,39,32,2,4,3,3,1,0,3,2,0,0,0,4,66318,100,1824,269,370,5501,50,6925,25,104734,10
3735,31/1/2022,5,6,10,22,23,40,38,,5,1,2,4,3,0,2,1,0,1,3419291,0,0,228,1371,479,356,13286,50,13403,25,223512,10
3736,3/2/2022,15,28,31,32,44,49,18,,1,5,3,3,0,1,1,2,2,0,0,2,392385,81,2803,240,516,5429,50,7675,25,105010,10
3737,7/2/2022,1,11,17,28,32,35,44,"28,32",3,3,4,2,1,2,1,2,0,0,0,3,172377,182,1954,534,364,10860,50,14140,25,205036,10
3738,11/2/2022,9,13,14,16,18,28,10,28,5,1,2,4,1,4,1,0,0,8,2427114,42,77154,1630,1367,4426,275,78984,50,111163,25,1351914,10
3739,14/2/2022,10,23,29,33,37,43,8,,2,4,5,1,1,0,2,2,1,1,1374201,3,96436,133,1496,301,361,5625,50,8794,25,98262,10
3740,17/2/2022,1,4,19,35,37,45,49,37,3,3,5,1,2,1,0,2,1,1,1296172,3,90960,83,2261,222,461,5034,50,6685,25,95178,10
3741,21/2/2022,1,19,22,27,37,44,25,"1,19,37",3,3,4,2,1,1,2,1,1,0,0,3,90202,98,1899,254,400,5322,50,7042,25,101763,10
3742,24/2/2022,4,11,15,25,41,48,14,,3,3,4,2,1,2,1,0,2,1,2842012,3,109238,111,2030,385,320,6353,50,10236,25,124074,10
3743,28/2/2022,1,9,20,27,37,49,33,,3,3,5,1,2,1,1,1,1,0,0,2,131715,92,1969,228,434,5959,50,7080,25,107896,10
3744,3/3/2022,8,13,24,30,40,44,45,,3,3,1,5,1,1,2,1,1,1,2818036,4,82461,156,1454,287,431,6753,50,7947,25,129785,10
3745,7/3/2022,19,22,24,28,29,42,40,24,3,3,2,4,0,1,4,0,1,1,1226104,0,0,96,1849,225,431,5547,50,6138,25,98158,10
3746,10/3/2022,1,8,25,32,45,46,44,,2,4,3,3,2,0,1,1,2,0,0,2,252391,65,2609,213,435,4393,50,6059,25,85181,10
3747,14/3/2022,19,37,38,45,47,49,25,45,1,5,5,1,0,1,0,2,3,0,0,2,168851,115,2019,288,440,6039,50,7562,25,109017,10
3748,17/3/2022,5,7,30,42,47,49,17,"47,49",2,4,4,2,2,0,1,0,3,1,5321344,5,107186,210,1755,527,382,10901,50,16050,25,197240,10
3749,21/3/2022,1,20,22,23,24,31,2,,5,1,3,3,1,1,3,1,0,1,1229817,6,43152,133,1339,432,225,6654,50,11188,25,108268,10
3750,24/3/2022,3,12,15,22,34,45,2,22,4,2,3,3,1,2,1,1,1,2,575849,1,242463,98,1701,290,314,5039,50,9013,25,96486,10
3751,28/3/2022,5,9,10,12,39,44,14,12,4,2,3,3,3,1,0,1,1,0,0,3,84174,127,1367,417,228,7934,50,9814,25,134743,10
3752,31/3/2022,1,4,10,22,24,45,47,10,5,1,2,4,3,0,2,0,1,1,2781896,3,111048,217,1056,319,392,10042,50,8531,25,155215,10
3753,4/4/2022,14,15,28,31,40,42,44,,2,4,2,4,0,2,1,2,1,0,0,2,129453,74,2406,215,452,4320,50,5945,25,86706,10
3754,7/4/2022,1,7,10,28,31,44,9,"28,31",3,3,3,3,3,0,1,1,1,0,0,7,47300,214,1064,556,224,10184,50,16109,25,155269,10
3755,11/4/2022,2,12,18,27,36,49,6,,3,3,2,4,1,2,1,1,1,0,0,12,50621,284,1471,850,268,12970,50,21620,25,234342,10
3756,14/4/2022,4,6,23,26,29,30,36,,3,3,2,4,2,0,4,0,0,2,5667055,11,108062,576,1419,1294,345,29410,50,34604,25,507015,10
3757,18/4/2022,12,20,33,39,42,48,49,,2,4,2,4,0,2,0,2,2,0,0,1,248616,86,1988,165,566,4422,50,5251,25,81810,10
3758,21/4/2022,13,16,19,32,38,43,20,,3,3,3,3,0,3,0,2,1,2,1392984,4,84476,220,1056,280,453,8439,50,8762,25,130444,10
3759,25/4/2022,6,16,26,32,39,47,23,"16,32",2,4,2,4,1,1,1,2,1,0,0,3,83322,81,2122,273,344,4349,50,7256,25,81710,10
3760,28/4/2022,5,6,11,16,22,37,44,"6,16",5,1,3,3,2,2,1,1,0,1,2756990,3,110152,201,1131,378,328,10301,50,9852,25,164343,10
3761,2/5/2022,12,14,23,32,35,38,13,,3,3,2,4,0,2,1,3,0,0,0,3,85300,97,1814,254,378,5323,50,7368,25,96398,10
3762,5/5/2022,7,13,35,39,41,45,1,35,2,4,6,0,1,1,0,2,2,1,2826579,3,113058,107,2180,292,436,6063,50,8549,25,115244,10
3763,9/5/2022,5,12,15,21,30,39,6,39,4,2,4,2,1,2,2,1,0,1,1189046,5,50066,159,1083,482,195,7834,50,10850,25,117050,10
3764,12/5/2022,15,20,36,38,41,46,10,15,2,4,2,4,0,2,0,2,2,0,0,2,121139,95,1754,194,469,3928,50,5675,25,73058,10
3765,16/5/2022,21,22,40,41,42,46,9,"41,46",2,4,2,4,0,0,2,1,3,0,0,1,336784,86,2693,284,445,5535,50,8646,25,106255,10
3766,19/5/2022,5,8,13,20,21,46,31,"21,46",5,1,3,3,2,2,1,0,1,1,5346307,7,78069,331,1136,712,288,14856,50,17820,25,242878,10
3767,23/5/2022,7,10,16,21,27,35,22,21,4,2,4,2,2,1,2,1,0,2,587842,4,61879,125,1362,338,275,6427,50,8697,25,107719,10
3768,26/5/2022,6,11,30,34,43,45,2,,2,4,3,3,1,1,1,1,2,0,0,1,236294,89,1826,199,446,4774,50,6520,25,87047,10
3769,30/5/2022,8,13,19,34,37,47,29,34,3,3,4,2,1,2,0,2,1,1,2781563,4,87325,140,1716,350,375,6329,50,8735,25,123159,10
3770,2/6/2022,12,19,26,28,46,49,41,19,2,4,2,4,0,2,2,0,2,0,0,1,237188,98,1664,191,466,4839,50,5244,25,88337,10
3771,6/6/2022,12,28,29,34,41,47,16,"12,28",1,5,3,3,0,1,2,1,2,2,1379328,2,171791,84,2813,279,462,5935,50,8748,25,115382,10
3772,9/6/2022,7,14,15,16,17,38,44,,5,1,3,3,1,4,0,1,0,0,0,1,234345,111,1452,200,440,5759,50,6091,25,100004,10
3773,13/6/2022,3,5,12,16,30,45,49,16,4,2,3,3,2,2,1,0,1,1,2754037,2,172727,180,1320,392,331,9507,50,9558,25,165097,10
3774,16/6/2022,2,7,16,18,24,45,36,"16,45",5,1,2,4,2,2,1,0,1,1,1106742,4,58250,80,2003,241,363,5127,50,6008,25,96962,10
3775,20/6/2022,20,25,28,33,40,49,1,,1,5,3,3,0,1,2,2,1,0,0,0,0,93,1781,215,421,4108,50,6955,25,81090,10
3776,23/6/2022,24,27,32,38,46,49,11,49,1,5,2,4,0,0,2,2,2,0,0,3,188793,111,2017,258,474,5232,50,7850,25,101210,10
3777,27/6/2022,21,24,27,32,34,38,41,"24,27,32,38",2,4,2,4,0,0,3,3,0,0,0,4,150516,206,2010,525,431,14075,50,14937,25,221365,10
3778,30/6/2022,2,15,17,27,41,48,38,27,3,3,4,2,1,2,1,0,2,4,2917988,15,85921,508,1745,1283,377,25166,50,35209,25,465917,10
3779,4/7/2022,2,3,9,27,28,38,15,"2,27",3,3,3,3,3,0,2,1,0,0,0,3,81647,151,1116,459,201,7073,50,10975,25,117188,10
3780,7/7/2022,16,17,20,33,39,49,7,,3,3,4,2,0,3,0,2,1,0,0,1,339873,107,2184,328,389,5880,50,10089,25,112032,10
3781,11/7/2022,1,6,13,25,34,43,42,,3,3,4,2,2,1,1,1,1,0,0,8,76001,218,1918,613,372,13650,50,16609,25,240867,10
3782,14/7/2022,8,10,15,36,39,44,9,,3,3,2,4,2,1,0,2,1,2,5731299,12,101697,554,1515,1438,319,26324,50,39554,25,471689,10
3783,18/7/2022,3,20,36,41,43,47,9,36,2,4,4,2,1,1,0,1,3,0,0,0,0,84,2017,194,477,3996,50,6194,25,73762,10
3784,21/7/2022,4,15,31,42,43,47,39,"43,47",2,4,4,2,1,1,0,1,3,2,1417875,2,298500,184,1310,341,386,6789,50,8114,25,119981,10
3785,25/7/2022,2,6,29,30,31,44,40,31,2,4,2,4,2,0,2,1,1,1,1194850,1,251548,66,2621,189,500,4912,50,5938,25,93143,10
3786,28/7/2022,1,2,25,33,36,40,7,2,2,4,3,3,2,0,1,3,0,1,1149738,1,242050,59,2821,267,340,4298,50,7726,25,80612,10
3787,1/8/2022,3,10,12,29,45,47,26,,3,3,4,2,2,1,1,0,2,1,1255814,3,88128,86,2114,252,394,5308,50,7828,25,103316,10
3788,5/8/2022,14,18,24,37,43,45,8,45,3,3,3,3,0,2,1,1,2,1,5000000,9,115844,372,1927,1060,369,19848,50,30695,25,365676,10
3789,8/8/2022,2,9,33,34,37,49,29,37,2,4,4,2,2,0,0,3,1,1,1151669,0,0,84,1985,203,448,4188,50,6568,25,82724,10
3790,11/8/2022,10,12,16,18,32,44,22,,4,2,0,6,1,3,0,1,1,0,0,0,0,78,2162,276,334,5275,50,8092,25,97051,10
3791,15/8/2022,7,22,29,34,38,41,35,,2,4,3,3,1,0,2,2,1,0,0,2,424599,121,2055,346,392,6789,50,9060,25,128467,10
3792,18/8/2022,2,4,12,18,28,43,38,,4,2,1,5,2,2,1,0,1,1,5634202,8,72426,288,1384,742,293,15793,50,18144,25,255883,10
3793,22/8/2022,5,20,23,36,42,44,47,,3,3,2,4,1,1,1,1,2,0,0,0,0,92,1883,202,468,5132,50,5533,25,95866,10
3794,25/8/2022,3,5,13,23,24,48,10,"5,23",5,1,4,2,2,1,2,0,1,0,0,1,600468,161,1489,450,291,8497,50,13013,25,148666,10
3795,29/8/2022,4,8,9,15,22,31,13,,5,1,3,3,3,1,1,1,0,0,0,16,37465,484,852,1180,191,21413,50,25059,25,314939,10
3796,1/9/2022,1,18,28,42,43,48,45,,2,4,2,4,1,1,1,0,3,1,11414547,6,200528,454,1822,1148,394,25173,50,32244,25,450598,10
3797,5/9/2022,4,9,13,18,34,47,3,18,4,2,3,3,2,2,0,1,1,0,0,0,0,78,2208,306,307,5374,50,9447,25,98795,10
3798,8/9/2022,1,8,11,12,22,46,35,,5,1,2,4,2,2,1,0,1,1,2886318,1,607646,286,859,384,349,12544,50,11031,25,195078,10
3799,12/9/2022,8,15,21,22,39,43,44,"8,22",4,2,4,2,1,1,2,1,1,1,1241044,1,261273,76,2364,222,442,5207,50,6591,25,104041,10
3800,15/9/2022,13,15,27,29,38,45,40,15,2,4,5,1,0,2,2,1,1,0,0,2,125144,99,1739,239,393,4754,50,5767,25,88797,10
3801,19/9/2022,1,5,14,23,40,45,16,45,4,2,4,2,2,1,1,1,1,1,2872168,1,354380,170,1434,334,398,8073,50,10267,25,135530,10
3802,22/9/2022,3,11,19,26,43,49,37,,3,3,5,1,1,2,1,0,2,1,1166722,1,245626,106,1594,245,376,5500,50,6545,25,103577,10
3803,26/9/2022,6,19,24,34,43,46,21,"19,43",3,3,2,4,1,1,1,1,2,1,1207911,1,254297,95,1841,215,444,4905,50,6316,25,88313,10
3804,29/9/2022,27,29,31,44,46,49,42,46,0,6,4,2,0,0,2,1,3,0,0,2,121313,81,2060,177,515,3892,50,5524,25,74866,10
3805,3/10/2022,7,16,20,29,33,42,39,29,3,3,3,3,1,2,1,1,1,1,2783637,6,57234,161,1467,357,361,7159,50,8941,25,129099,10
3806,6/10/2022,10,19,20,22,26,46,4,20,4,2,1,5,1,2,2,0,1,0,0,3,80454,142,1169,398,228,6373,50,9694,25,105527,10
3807,10/10/2022,8,10,18,26,42,47,49,"10,26",3,3,1,5,2,1,1,0,2,0,0,2,174778,118,2037,309,425,7471,50,8761,25,143442,10
3808,13/10/2022,2,4,8,17,22,40,6,8,5,1,1,5,3,1,1,1,0,0,0,6,93427,264,1460,905,233,14351,50,23468,25,245451,10
3809,17/10/2022,1,8,16,24,38,43,15,8,4,2,2,4,2,1,1,1,1,2,5560463,16,74361,501,1633,1269,352,25697,50,36995,25,473834,10
3810,20/10/2022,2,9,19,27,33,37,21,,3,3,5,1,2,1,1,2,0,0,0,6,39099,99,1630,352,250,6215,50,7702,25,104310,10
3811,24/10/2022,7,11,17,21,41,43,30,,4,2,6,0,1,2,1,0,2,1,2824881,7,51446,208,1191,414,327,9166,50,11281,25,150942,10
3812,27/10/2022,13,16,25,41,45,46,20,41,2,4,4,2,0,2,1,0,3,0,0,2,120761,88,1887,193,470,3767,50,5478,25,73822,10
3813,31/10/2022,4,14,17,25,29,49,36,25,3,3,4,2,1,2,2,0,1,0,0,3,119405,136,1811,366,368,7492,50,9131,25,133747,10
3814,3/11/2022,13,21,24,25,26,41,11,25,3,3,4,2,0,1,4,0,1,1,5578700,4,143683,180,2196,590,366,10931,50,18225,25,202367,10
3815,7/11/2022,10,14,33,37,39,45,28,,2,4,4,2,1,1,0,3,1,0,0,0,0,97,1821,232,416,4750,50,6348,25,85452,10
3816,10/11/2022,10,23,28,35,39,46,6,"10,39",2,4,3,3,1,0,2,2,1,0,0,3,202232,119,2022,314,418,6720,50,9966,25,124920,10
3817,14/11/2022,8,15,22,26,34,45,32,,3,3,2,4,1,1,2,1,1,1,5675646,3,196060,261,1550,615,359,13637,50,16625,25,239442,10
3818,17/11/2022,1,10,16,23,38,49,25,,4,2,3,3,2,1,1,1,1,1,1156436,2,121731,130,1288,257,356,5563,50,6992,25,96697,10
3819,21/11/2022,3,9,21,30,36,46,2,,3,3,3,3,2,0,2,1,1,0,0,2,123190,95,1783,268,345,6217,50,8198,25,106364,10
3820,24/11/2022,3,8,11,21,24,31,25,"3,21",5,1,4,2,2,1,2,1,0,1,2708396,6,53969,314,709,608,200,12441,50,12697,25,180433,10
3821,28/11/2022,7,16,17,28,37,48,14,,3,3,3,3,1,2,1,1,1,0,0,3,82168,93,1823,253,366,5247,50,6928,25,96612,10
3822,1/12/2022,3,12,20,39,40,47,18,,3,3,3,3,1,2,0,2,1,1,2735946,2,164743,127,1784,396,313,6675,50,10358,25,123423,10
3823,5/12/2022,5,6,7,25,28,35,8,,3,3,4,2,3,0,2,1,0,1,1223608,6,42934,185,958,709,137,8457,50,16950,25,131249,10
3824,8/12/2022,1,6,21,35,37,46,33,"6,35",3,3,4,2,2,0,1,2,1,0,0,0,0,64,2690,152,618,3992,50,5714,25,83609,10
3825,12/12/2022,3,7,22,27,44,49,13,,3,3,4,2,2,0,2,0,2,0,0,1,614409,145,1727,435,314,7799,50,11685,25,147471,10
3826,15/12/2022,4,12,17,19,24,44,20,44,5,1,2,4,1,3,1,0,1,1,5602898,7,80736,254,1530,767,277,14038,50,19857,25,246845,10
3827,19/12/2022,8,14,24,26,45,46,42,24,3,3,1,5,1,1,2,0,2,0,0,3,87048,94,1910,238,412,4840,50,6530,25,92542,10
3828,22/12/2022,4,11,13,16,32,46,9,46,4,2,2,4,1,3,0,1,1,0,0,1,349496,86,2794,380,345,6511,50,12023,25,126353,10
3829,26/12/2022,3,10,31,32,44,47,41,32,2,4,3,3,2,0,0,2,2,1,5782800,5,121359,256,1630,481,474,11676,50,14706,25,216390,10
3830,29/12/2022,12,18,25,28,30,36,48,,2,4,1,5,0,2,3,1,0,1,1230798,2,129558,143,1246,319,305,7246,50,8110,25,119087,10
3831,2/1/2023,1,13,15,32,41,47,11,,3,3,5,1,1,2,0,1,2,2,714588,3,100293,98,2111,262,431,5229,50,8475,25,99647,10
3832,6/1/2023,12,22,30,32,42,49,8,32,2,4,1,5,0,1,2,1,2,1,5521126,17,68374,566,1412,1438,304,24338,50,34930,25,427413,10
3833,9/1/2023,1,3,13,15,22,43,46,22,5,1,5,1,2,2,1,0,1,0,0,4,62167,128,1336,267,350,6968,50,6100,25,115534,10
3834,12/1/2023,2,6,8,28,31,37,48,,3,3,2,4,3,0,1,2,0,1,2895756,1,360966,207,1199,373,363,10795,50,10582,25,173241,10
3835,16/1/2023,15,22,23,36,40,42,20,,3,3,2,4,0,1,2,2,1,1,1405462,4,73972,99,2055,329,338,5497,50,8856,25,105894,10
3836,20/1/2023,15,29,35,47,48,49,10,15,1,5,5,1,0,1,1,1,3,2,3133188,11,119931,522,1738,1322,375,26323,50,35396,25,470207,10
3837,23/1/2023,22,30,31,39,43,49,3,49,1,5,4,2,0,0,2,2,2,0,0,3,90615,99,1888,210,486,4423,50,7054,25,83613,10
3838,26/1/2023,2,21,34,40,43,45,13,43,2,4,3,3,1,0,1,2,2,0,0,5,87074,120,2495,374,437,7159,50,11165,25,143356,10
3839,30/1/2023,13,23,25,26,44,45,38,45,2,4,4,2,0,1,3,0,2,1,7239827,6,136161,284,1978,738,416,15785,50,21962,25,300212,10
3840,3/2/2023,4,6,21,25,34,40,48,25,3,3,2,4,2,0,2,2,0,3,4270035,22,122585,991,1871,2428,417,54830,50,70091,25,1015337,10
3841,6/2/2023,6,10,15,19,20,30,5,6,5,1,2,4,2,3,1,0,0,1,1346894,23,12329,221,883,1050,102,9133,50,17360,25,137248,10
3842,9/2/2023,18,20,27,37,43,47,10,20,2,4,4,2,0,2,1,1,2,0,0,2,142817,100,1964,250,429,4858,50,7322,25,93339,10
3843,13/2/2023,5,12,23,28,31,39,37,,3,3,4,2,1,1,2,2,0,3,1070984,5,78156,228,1179,424,346,10944,50,11177,25,182347,10
3844,16/2/2023,3,10,16,24,42,46,25,,4,2,1,5,2,1,1,0,2,0,0,1,267935,97,1900,249,404,5809,50,7029,25,104053,10
3845,20/2/2023,4,9,21,22,25,41,18,,4,2,4,2,2,0,3,0,1,0,0,2,188257,170,1523,429,330,8900,50,12329,25,163591,10
3846,23/2/2023,2,5,19,24,34,44,37,,4,2,2,4,2,1,1,1,1,3,1980493,9,67377,307,1358,663,343,13361,50,15909,25,248293,10
3847,27/2/2023,6,26,32,39,44,48,11,44,1,5,1,5,1,0,1,2,2,0,0,0,0,86,2187,213,482,4649,50,7024,25,88144,10
3848,2/3/2023,15,22,24,26,29,36,28,26,3,3,2,4,0,1,4,1,0,1,2998982,3,210455,138,1783,454,296,7431,50,11221,25,134430,10
3849,6/3/2023,21,30,35,36,37,45,1,36,1,5,4,2,0,0,2,3,1,0,0,3,89338,73,2525,208,484,4681,50,6389,25,86248,10
